task_title,time_stamp,start_flag,end_flag,risk,difficulty,r_hardware,r_software,r_people,r_consumables,r_attire,r_tools
ATX - RPOYGLRGODBSXENNRRKALUXXVIX,57,0,0,0.77685785,0.51166844,0.08298783,0.15700868,,,,
ATX - RPOYGLRGODBSXENNRRKALUXXVIX,61,0,0,0.87940085,0.8247338,0.15951404,0.13834201,,,,
ATX - RPOYGLRGODBSXENNRRKALUXXVIX,65,0,0,0.5584527,0.05328262,0.084024906,0.1500214,,,,
ATX - RPOYGLRGODBSXENNRRKALUXXVIX,69,0,0,0.47771037,0.9549674,0.14884801,0.02190707,,,,
ATX - RPOYGLRGODBSXENNRRKALUXXVIX,76,0,1,0.43088633,0.042401314,0.016097812,0.009778662,,,,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,57,1,0,0.36614096,0.6413703,,,0.087191686,0.07620222,0.020372162,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,60,0,0,0.3526399,0.15464067,,,0.14007077,0.045480356,0.1367011,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,63,0,0,0.064625144,0.8307957,,,0.080192745,0.13350299,0.08445687,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,66,0,0,0.34996188,0.08736551,,,0.09617548,0.024212245,0.13627736,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,69,0,0,0.7560653,0.96768093,,,0.051515006,0.0268577,0.09399753,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,72,0,0,0.67122346,0.5589554,,,0.024660911,0.0460221,0.07692785,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,75,0,0,0.8450216,0.9936881,,,0.13740969,0.040634505,0.022031821,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,78,0,0,0.43938833,0.034419894,,,0.0046287915,0.020003337,0.061886195,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,81,0,0,0.07135314,0.4850347,,,0.063480444,0.02568259,0.108339004,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,84,0,0,0.27442634,0.44621778,,,0.1304702,0.05376622,0.036811598,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,87,0,0,0.4275812,0.7383403,,,0.06980191,0.0029863643,0.15822242,
GNC - UOFEFHSVMAVIIBEORJIQBWHK,89,0,1,0.47914022,0.65196043,,,0.15667658,0.009772873,0.14254105,
BRQ - MTEFULRIWQNJQJENLNXH,20,1,0,0.6391868,0.7987281,,0.06317118,0.0960031,0.10998057,,
BRQ - MTEFULRIWQNJQJENLNXH,21,0,0,0.30523413,0.8216137,,0.063527584,0.14314266,0.09346282,,
BRQ - MTEFULRIWQNJQJENLNXH,22,0,0,0.008232057,0.5273571,,0.019197388,0.044727992,0.104940526,,
BRQ - MTEFULRIWQNJQJENLNXH,23,0,0,0.43617696,0.9412291,,0.012659759,0.119271904,0.0032543659,,
BRQ - MTEFULRIWQNJQJENLNXH,24,0,0,0.69922525,0.57444566,,0.0019086265,0.03651641,0.11262827,,
BRQ - MTEFULRIWQNJQJENLNXH,25,0,0,0.915815,0.21229762,,2.4458885E-4,0.08972907,0.031231651,,
BRQ - MTEFULRIWQNJQJENLNXH,26,0,0,0.2265194,0.9065583,,0.008363562,0.05271694,0.06387744,,
BRQ - MTEFULRIWQNJQJENLNXH,27,0,0,0.36908466,0.45296192,,0.1554856,0.04607463,0.048665714,,
BRQ - MTEFULRIWQNJQJENLNXH,28,0,0,0.30455166,0.9870829,,0.035798233,0.14546438,0.030038537,,
BRQ - MTEFULRIWQNJQJENLNXH,29,0,0,0.8970554,0.71573746,,0.14101973,0.1580073,0.15836816,,
BRQ - MTEFULRIWQNJQJENLNXH,30,0,0,0.3188408,0.21606636,,0.14941978,0.15114601,0.0888569,,
BRQ - MTEFULRIWQNJQJENLNXH,31,0,0,0.6772306,0.18074757,,0.15616508,0.10162042,0.13018325,,
BRQ - MTEFULRIWQNJQJENLNXH,36,0,1,0.34172398,0.96532613,,0.11938968,4.793453E-4,0.095985174,,
VIK - LCRHMQ,89,1,0,0.4442498,0.004639387,0.04761464,0.017400216,0.06384356,,,
VIK - LCRHMQ,91,0,0,0.7897955,0.0052379966,0.052878015,0.11817187,0.01859417,,,
VIK - LCRHMQ,93,0,0,0.0065355897,0.30141842,0.0017654228,0.15440509,0.14976978,,,
VIK - LCRHMQ,95,0,0,0.43759465,0.13266504,0.12014025,0.15775782,0.03802162,,,
VIK - LCRHMQ,97,0,0,0.78830814,0.15003204,0.15259154,0.06871418,0.10201558,,,
VIK - LCRHMQ,99,0,0,0.4972611,0.79858935,0.083543964,0.067518316,0.11041097,,,
VIK - LCRHMQ,101,0,0,0.53458595,0.80698085,0.14795394,0.14558037,0.1560958,,,
VIK - LCRHMQ,103,0,0,0.129637,0.08401728,0.11213049,0.15865923,0.14804003,,,
VIK - LCRHMQ,105,0,0,0.98010755,0.5768682,0.13029115,0.04059838,0.11143879,,,
VIK - LCRHMQ,107,0,0,0.45762378,0.32602334,0.013461485,0.0049848747,0.059540175,,,
VIK - LCRHMQ,109,0,0,0.77604234,0.25505555,0.088786274,0.03572585,0.10646872,,,
VIK - LCRHMQ,112,0,1,0.2126599,0.7764937,0.0012672519,0.0075957677,0.14274588,,,
OWS - WGFMSCCJRMWLG,4,1,0,0.04678178,0.7308218,0.013771982,0.060192067,,,,
OWS - WGFMSCCJRMWLG,10,0,0,0.65962297,0.18896115,0.04375222,0.15679723,,,,
OWS - WGFMSCCJRMWLG,16,0,0,0.97460604,0.06210172,0.090885825,0.061620645,,,,
OWS - WGFMSCCJRMWLG,22,0,0,0.1758762,0.19444603,0.13455725,0.14289306,,,,
OWS - WGFMSCCJRMWLG,28,0,0,0.46579415,0.27764046,0.07742257,0.0056095887,,,,
OWS - WGFMSCCJRMWLG,34,0,0,0.46126413,0.4724518,0.007941608,0.08871962,,,,
OWS - WGFMSCCJRMWLG,40,0,0,0.8102056,0.9466476,0.046022873,0.15622671,,,,
OWS - WGFMSCCJRMWLG,42,0,1,0.22962385,0.86825097,0.12083736,0.069544196,,,,
FYO - QPBTU,73,1,0,0.09381485,0.93599826,0.15599717,0.10494996,0.020187005,,,
FYO - QPBTU,74,0,0,0.6915064,0.46298593,0.046009712,0.12842564,0.056953058,,,
FYO - QPBTU,75,0,0,0.06515956,0.14482868,0.15039621,0.042124406,0.14545701,,,
FYO - QPBTU,76,0,0,0.14653921,0.103957295,0.15907422,0.048249073,0.061070547,,,
FYO - QPBTU,77,0,0,0.6759474,0.9070444,0.13002856,0.08958595,0.09648217,,,
FYO - QPBTU,78,0,0,0.80433214,0.607031,0.15901946,0.049878843,0.10651614,,,
FYO - QPBTU,79,0,0,0.28940332,0.84984094,0.04692178,0.032260418,0.13708179,,,
FYO - QPBTU,80,0,0,0.78646225,0.47387767,0.017205676,0.13488245,0.06957259,,,
FYO - QPBTU,81,0,0,0.45894217,0.33572817,0.15516666,0.056529913,0.12207627,,,
FYO - QPBTU,82,0,0,0.7646283,0.3849032,0.10877991,0.026019812,0.143321,,,
FYO - QPBTU,83,0,0,0.081680894,0.2692638,0.10864722,0.03148159,0.07139866,,,
FYO - QPBTU,84,0,0,0.07880694,0.26325768,0.099080935,0.15059656,0.10150734,,,
FYO - QPBTU,85,0,0,0.89547634,0.9023083,0.09908324,0.0794472,0.06726959,,,
FYO - QPBTU,86,0,0,0.25458324,0.0046471953,0.13348919,0.12219751,0.11814596,,,
FYO - QPBTU,91,0,1,0.2894292,0.43940508,0.14100182,0.08030142,0.018102866,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,54,1,0,0.37399447,0.9699555,,0.02823222,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,56,0,0,0.31575876,0.174052,,0.1511912,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,58,0,0,0.6279099,0.99158293,,0.07519632,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,60,0,0,0.9179294,0.766047,,0.11573792,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,62,0,0,0.025960207,0.51717395,,0.003350439,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,64,0,0,0.4793542,0.50283563,,0.15995206,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,66,0,0,0.30491495,0.8367619,,0.011255531,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,68,0,0,0.86855775,0.3775453,,0.10504989,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,70,0,0,0.72356117,0.2849927,,0.08784202,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,72,0,0,0.2305547,0.3258927,,0.10477119,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,74,0,0,0.54007345,0.39899558,,0.033153046,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,76,0,0,0.93023336,0.92536837,,0.01424984,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,78,0,0,0.19928169,0.94282556,,0.09918629,,,,
OMW - VDGYAVHFOBROSSLJBHMOYYQHJFVP,87,0,1,0.010034561,0.57001644,,0.13411207,,,,
SJQ - ORPQWAGGMGDTTONJAR,68,1,0,0.88409096,0.59799576,,,,0.11157554,0.14448236,
SJQ - ORPQWAGGMGDTTONJAR,73,0,0,0.9033037,0.62201107,,,,0.10383683,0.0724046,
SJQ - ORPQWAGGMGDTTONJAR,78,0,0,0.3513323,0.27203155,,,,0.115860716,0.09521975,
SJQ - ORPQWAGGMGDTTONJAR,83,0,0,0.040368676,0.32633328,,,,0.059507873,0.05722987,
SJQ - ORPQWAGGMGDTTONJAR,88,0,0,0.8557245,0.4486546,,,,0.053794917,0.07174064,
SJQ - ORPQWAGGMGDTTONJAR,93,0,0,0.9990473,0.4451186,,,,0.12534465,0.010765877,
SJQ - ORPQWAGGMGDTTONJAR,98,0,0,0.57173365,0.25560284,,,,0.06830168,0.13484284,
SJQ - ORPQWAGGMGDTTONJAR,103,0,0,0.7301733,0.27331483,,,,0.071247436,0.032186307,
SJQ - ORPQWAGGMGDTTONJAR,108,0,0,0.9908786,0.52788466,,,,0.12997153,0.104949795,
SJQ - ORPQWAGGMGDTTONJAR,113,0,0,0.6411322,0.5730776,,,,0.071694165,0.15542473,
SJQ - ORPQWAGGMGDTTONJAR,118,0,0,0.76258296,0.06569928,,,,0.05716568,0.02563385,
SJQ - ORPQWAGGMGDTTONJAR,118,0,1,0.46116674,0.06422377,,,,0.01529478,0.0069789216,
WJU - JGRUEUYRLCRQOSQTUHCG,44,1,0,0.37401825,0.9542209,,,,0.020977125,0.05031274,
WJU - JGRUEUYRLCRQOSQTUHCG,48,0,0,0.6453026,0.97234005,,,,0.03718833,0.017156353,
WJU - JGRUEUYRLCRQOSQTUHCG,52,0,0,0.43924338,0.63307124,,,,0.02597472,0.14773412,
WJU - JGRUEUYRLCRQOSQTUHCG,56,0,0,0.36827445,0.5865806,,,,0.15173088,0.032252025,
WJU - JGRUEUYRLCRQOSQTUHCG,60,0,0,0.88063747,0.047175825,,,,0.14699279,0.08696197,
WJU - JGRUEUYRLCRQOSQTUHCG,64,0,0,0.86235696,0.2878213,,,,0.12742822,0.14300084,
WJU - JGRUEUYRLCRQOSQTUHCG,68,0,0,0.85614353,0.91233426,,,,0.13634129,0.09391941,
WJU - JGRUEUYRLCRQOSQTUHCG,72,0,0,0.5308293,0.37298697,,,,0.0717893,0.03884123,
WJU - JGRUEUYRLCRQOSQTUHCG,76,0,0,0.7086635,0.5728215,,,,0.06608793,0.12239613,
WJU - JGRUEUYRLCRQOSQTUHCG,82,0,1,0.78595465,0.802818,,,,0.027195586,0.091103345,
MDY - JBYFIWERFKTBL,21,1,0,0.91726804,0.006758034,,,,0.0024277878,0.09189071,
MDY - JBYFIWERFKTBL,28,0,0,0.44858152,0.075211704,,,,0.08425265,0.15473771,
MDY - JBYFIWERFKTBL,35,0,0,0.6804139,0.11566311,,,,0.034556665,0.15934746,
MDY - JBYFIWERFKTBL,42,0,0,0.11443293,0.01846093,,,,0.113679565,0.10024057,
MDY - JBYFIWERFKTBL,49,0,0,0.6901116,0.4994076,,,,0.013617516,0.065443315,
MDY - JBYFIWERFKTBL,56,0,0,0.08691174,0.1287759,,,,0.05460574,0.13694748,
MDY - JBYFIWERFKTBL,63,0,0,0.49830294,0.72065324,,,,0.028613357,0.051865872,
MDY - JBYFIWERFKTBL,70,0,0,0.28427422,0.012444198,,,,0.15690629,0.089403436,
MDY - JBYFIWERFKTBL,77,0,0,0.5888183,0.9590914,,,,0.03962347,0.11685958,
MDY - JBYFIWERFKTBL,84,0,0,0.7151154,0.87243795,,,,0.114229456,0.14250496,
MDY - JBYFIWERFKTBL,87,0,1,0.41493654,0.92478716,,,,0.15620783,0.031721618,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,1,0,0.5247058,0.9608096,0.0550082,0.058128186,,0.13662739,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.1346507,0.6310088,0.08203349,0.07520612,,0.14217167,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.3590052,0.98007435,0.10771351,0.15681042,,0.017594729,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.9470101,0.11555928,0.0024545193,0.036439512,,0.080405645,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.4565794,0.16414833,0.023041163,0.09189308,,0.096306235,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.06953043,0.56562275,1.6174316E-5,0.072397,,0.11372018,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.03358233,0.723906,0.06780883,0.14627236,,0.043979682,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.9076183,0.35974795,0.12624392,0.05264533,,0.11288919,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.90594244,0.52156097,0.15747853,0.06340086,,0.023128547,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.5579521,0.712467,0.130281,0.0666617,,0.1228792,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,92,0,0,0.84151244,0.43294275,0.021540135,0.044432305,,0.098687105,,
WSA - LUEOXCMVPQGRLKQDAVXPWWSE,95,0,1,0.67797035,0.6791297,0.07813138,0.07609085,,0.061946027,,
MTY - JHQTR,64,1,0,0.58901805,0.06399149,,0.021946687,0.0320226,0.08488177,,
MTY - JHQTR,64,0,0,0.96635115,0.3946147,,0.08342303,0.10269798,0.050524652,,
MTY - JHQTR,64,0,0,0.31161666,0.2120704,,0.13921802,0.05239788,0.09208725,,
MTY - JHQTR,64,0,0,0.35104722,0.9409749,,0.14144222,0.13015845,0.14660867,,
MTY - JHQTR,64,0,0,0.78120303,0.8473452,,0.011414328,0.025189122,0.048570022,,
MTY - JHQTR,64,0,0,0.5018665,0.48449057,,0.11786016,0.11751677,0.026037283,,
MTY - JHQTR,64,0,0,0.15936613,0.81898975,,0.06343325,0.116553105,0.12397406,,
MTY - JHQTR,64,0,0,0.22191781,0.2992342,,0.021749506,0.014054813,0.07990501,,
MTY - JHQTR,64,0,0,0.42283046,0.5831221,,0.09603463,0.14872761,0.05664172,,
MTY - JHQTR,64,0,0,0.4279285,0.37683713,,0.004389095,0.075506344,0.021314401,,
MTY - JHQTR,64,0,0,0.010303497,0.8532488,,0.15558183,0.0933245,0.08948357,,
MTY - JHQTR,64,0,0,0.84851444,0.4163211,,0.023190012,0.15096818,0.14763756,,
MTY - JHQTR,64,0,0,0.303613,0.15702134,,0.014808559,0.10139015,0.046912774,,
MTY - JHQTR,68,0,1,0.17588007,0.20656776,,0.046959314,0.11064143,0.10540463,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,28,1,0,0.34311384,0.19576019,,,0.10164727,7.697964E-4,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,34,0,0,0.8044192,0.4343987,,,0.15875298,0.057599954,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,40,0,0,0.09801507,0.64409816,,,0.08779874,0.13416097,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,46,0,0,0.0638473,0.102179825,,,0.09859618,0.09901504,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,52,0,0,0.66669226,0.19664091,,,0.052356984,0.008879023,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,58,0,0,0.299563,0.5720169,,,0.0710269,0.15466511,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,64,0,0,0.1723193,0.6885915,,,0.10961778,0.06987484,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,70,0,0,0.47967827,0.9842552,,,0.07562562,0.09488011,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,76,0,0,0.42892718,0.9907747,,,0.10687382,0.06113465,,
AGU - VOEUUWGEPGVWIIBKVFDKNKHPX,83,0,1,0.41716284,0.03995204,,,0.15246928,0.09429574,,
OAQ - MCFUYUKGSFA,63,1,0,0.8420814,0.37120235,,0.1391641,,0.13592029,0.06054406,
OAQ - MCFUYUKGSFA,65,0,0,0.7514806,0.9670795,,0.043276165,,0.008664408,0.049791116,
OAQ - MCFUYUKGSFA,67,0,0,0.1747185,0.6467619,,0.15571722,,0.12823626,0.15261476,
OAQ - MCFUYUKGSFA,69,0,0,0.9084154,0.43934005,,0.12275393,,0.037098207,0.010531464,
OAQ - MCFUYUKGSFA,71,0,0,0.6843792,0.6419774,,0.09274328,,0.09178346,0.0589402,
OAQ - MCFUYUKGSFA,73,0,0,0.13218737,0.756734,,0.12793449,,0.055319462,0.04168996,
OAQ - MCFUYUKGSFA,75,0,0,0.32111776,0.48235375,,0.012541713,,0.15403931,0.08068831,
OAQ - MCFUYUKGSFA,77,0,0,0.8647379,0.0508402,,0.15865512,,0.07712573,0.06260669,
OAQ - MCFUYUKGSFA,81,0,1,0.5607159,0.5277482,,4.6380042E-4,,0.12801388,0.044269275,
GYC - VWNVOE,39,1,0,0.7413935,0.7083428,,0.09534618,0.06682547,,,
GYC - VWNVOE,43,0,0,0.22385842,0.23605204,,0.11935205,0.095370516,,,
GYC - VWNVOE,47,0,0,0.7779965,0.6434346,,0.14582469,0.12828468,,,
GYC - VWNVOE,51,0,0,0.24192101,0.6435046,,0.037495308,0.08596758,,,
GYC - VWNVOE,55,0,0,0.96340555,0.8430341,,0.010507154,0.14094996,,,
GYC - VWNVOE,59,0,0,0.067399204,0.15180093,,0.15647632,0.047796953,,,
GYC - VWNVOE,63,0,0,0.42423517,0.49807817,,0.010975523,0.063424185,,,
GYC - VWNVOE,67,0,0,0.47414458,0.9772374,,0.116653256,0.040361404,,,
GYC - VWNVOE,71,0,0,0.57813245,0.9319522,,0.04376087,0.024925966,,,
GYC - VWNVOE,75,0,0,0.1004135,0.7605391,,0.07062098,0.15739058,,,
GYC - VWNVOE,79,0,0,0.040284336,0.9308416,,0.046455495,0.04755044,,,
GYC - VWNVOE,83,0,0,0.044364452,0.10280019,,0.12233891,0.06963867,,,
GYC - VWNVOE,87,0,0,0.7387094,0.0025538206,,0.12480513,0.0032018088,,,
GYC - VWNVOE,91,0,0,0.9729439,0.036367655,,0.06994996,0.0026209163,,,
GYC - VWNVOE,95,0,0,0.42414498,0.61359274,,0.1301016,0.15246187,,,
GYC - VWNVOE,100,0,1,0.8629239,0.050453126,,0.093532436,0.1452366,,,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,20,1,0,0.5056388,0.9589456,,,,0.041763276,0.07031348,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,25,0,0,0.16564512,0.44846874,,,,0.12690483,0.08192211,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,30,0,0,0.33094954,0.31326735,,,,0.029613713,0.09963445,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,35,0,0,0.50340736,0.37998933,,,,0.11474899,0.025906429,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,40,0,0,0.23937058,0.40762186,,,,0.10357543,0.042343274,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,45,0,0,0.8319962,0.043858945,,,,0.025194902,0.10449333,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,50,0,0,0.7322227,0.056233227,,,,0.11525967,0.1393676,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,55,0,0,0.8561397,0.419676,,,,0.097656064,0.14040683,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,60,0,0,0.96488446,0.21724874,,,,0.057321727,0.14352895,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,65,0,0,0.85858834,0.32527906,,,,0.0049249073,0.10077413,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,70,0,0,0.7809316,0.33489692,,,,0.01696247,0.0010581207,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,75,0,0,0.8588211,0.28383017,,,,0.109534435,0.08427582,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,80,0,0,0.62602556,0.57129407,,,,0.04966402,0.13410911,
FHX - TLIRYQRQMTRRRSGXATQVSCUTGDIL,86,0,1,0.38184524,0.8344117,,,,0.01911086,0.11746429,
XIN - AILBQIFSRODEMMWTEEGL,40,1,0,0.9104362,0.09104973,0.017912835,,0.048738003,,0.04214401,
XIN - AILBQIFSRODEMMWTEEGL,45,0,0,0.81924605,0.5090854,0.14669496,,0.042970665,,0.109808296,
XIN - AILBQIFSRODEMMWTEEGL,50,0,0,0.10352105,0.5572219,0.14123935,,0.083674245,,0.002854986,
XIN - AILBQIFSRODEMMWTEEGL,55,0,0,0.81690043,0.86533374,0.02970436,,0.11940345,,0.10069679,
XIN - AILBQIFSRODEMMWTEEGL,60,0,0,0.018122613,0.66490704,0.011598911,,0.1589056,,0.15581582,
XIN - AILBQIFSRODEMMWTEEGL,65,0,0,0.5213596,0.035698652,0.09099708,,0.107139565,,0.04579397,
XIN - AILBQIFSRODEMMWTEEGL,70,0,0,0.95552737,0.4556986,0.013884745,,0.15018559,,0.014389705,
XIN - AILBQIFSRODEMMWTEEGL,75,0,0,0.8355502,0.73951554,0.0137973875,,0.06174074,,0.060294416,
XIN - AILBQIFSRODEMMWTEEGL,80,0,0,0.7883977,0.70609486,0.13694313,,0.1265865,,0.15997872,
XIN - AILBQIFSRODEMMWTEEGL,85,0,0,0.5397007,0.46038067,0.07937551,,0.14621067,,0.03983345,
XIN - AILBQIFSRODEMMWTEEGL,90,0,0,0.5370609,0.5619682,0.045552406,,0.035458766,,0.004449501,
XIN - AILBQIFSRODEMMWTEEGL,98,0,1,0.054522753,0.096970916,0.110731944,,0.10525074,,0.11993131,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,48,1,0,0.74677014,0.54940355,0.11934512,0.15127096,0.07019581,0.12596364,0.11895723,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,52,0,0,0.22021228,0.4743232,0.08206519,0.107470825,0.06455709,0.10099841,0.10850992,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,56,0,0,0.03628421,0.82605046,0.15805078,0.15776007,0.11657562,0.15491745,0.11156372,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,60,0,0,0.37515038,0.85537857,0.0035299587,0.15841495,0.059434384,0.09141365,0.07404302,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,64,0,0,0.05069542,0.34503847,0.13995259,0.12878741,0.10815318,0.039786015,0.06139487,
XSG - UBYADALUIXUPPQUAHKCPKHTOMLR,68,0,0,0.033177555,0.6249511,0.11182577,0.05843376,0.003762598,0.029936293,0.13836813,
