task_title,time_stamp,start_flag,end_flag,risk,difficulty,r_hardware,r_software,r_people,r_consumables,r_attire,r_tools
NMI - VVYMBWGTSHF,59.4,0,0,0.27441645,0.41775548,0.060649794,,0.2627465,,0.17863879,
NMI - VVYMBWGTSHF,66.2,0,0,0.32838303,0.13810098,0.23144108,,0.17104985,,0.10836488,
NMI - VVYMBWGTSHF,73.0,0,1,0.5345591,0.40635723,0.28205988,,0.029997453,,0.19165394,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,25.0,1,0,0.3738088,0.047988653,0.1933364,0.11958076,,0.05509194,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,27.5,0,0,0.0494166,0.5376271,0.30240214,0.1540457,,0.1522807,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,30.0,0,0,0.8010158,0.42512035,0.29061103,0.1512938,,0.06385997,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,32.5,0,0,0.26623374,0.60320973,0.20027074,0.19562171,,0.29624218,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,35.0,0,0,0.42744476,0.6858459,0.068311244,0.22803499,,0.21738884,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,37.5,0,0,0.4726495,0.8628456,0.29552025,0.13399428,,0.19670887,,
TMC - VAASCSRWGRVXEMDKNWWPEAPUMCFO,40.0,0,1,0.27660632,0.52945924,0.13161121,0.08570628,,0.037963502,,
PPO - QGJAIGBULVRRBKMYKHKQWHTNHMY,13.0,1,0,0.93884593,0.17944604,,,,0.30587462,,
PPO - QGJAIGBULVRRBKMYKHKQWHTNHMY,20.0,0,0,0.08311796,0.5481409,,,,0.12914327,,
PPO - QGJAIGBULVRRBKMYKHKQWHTNHMY,27.0,0,0,0.94835764,0.2854398,,,,0.29904073,,
PPO - QGJAIGBULVRRBKMYKHKQWHTNHMY,34.0,0,0,0.33431804,0.9641365,,,,0.15141428,,
PPO - QGJAIGBULVRRBKMYKHKQWHTNHMY,41.0,0,1,0.11531407,0.37349755,,,,0.10061973,,
KPR - BUNIKITGYTRSCPG,0.0,1,0,0.49548012,0.31908906,,,0.028382484,0.19969867,0.11895695,
KPR - BUNIKITGYTRSCPG,2.5,0,0,0.7141156,0.8756986,,,0.053101946,0.058025382,0.281082,
KPR - BUNIKITGYTRSCPG,5.0,0,0,0.88385415,0.23443109,,,0.27007514,0.119695425,0.29813027,
KPR - BUNIKITGYTRSCPG,7.5,0,0,0.26365066,0.6435428,,,0.14938006,0.03205426,0.23246533,
KPR - BUNIKITGYTRSCPG,10.0,0,1,0.9078329,0.64604425,,,0.11009829,0.11385072,0.26088554,
FXD - YOPWWGEY,48.0,1,0,0.98296815,0.8802356,,,,0.17425153,0.19542693,
FXD - YOPWWGEY,50.666668,0,0,0.31773424,0.12966108,,,,0.10600881,0.025203284,
FXD - YOPWWGEY,53.333332,0,0,0.5736309,0.017741501,,,,0.31093162,0.13402344,
FXD - YOPWWGEY,56.0,0,0,0.86520714,0.4068985,,,,0.2928673,0.09128711,
FXD - YOPWWGEY,58.666668,0,0,0.27654237,0.17552656,,,,0.23577926,0.27737293,
FXD - YOPWWGEY,61.333336,0,0,0.54715365,0.7998554,,,,0.11524815,0.27932906,
FXD - YOPWWGEY,64.0,0,0,0.9620348,0.012448788,,,,0.187044,0.17706843,
FXD - YOPWWGEY,66.66667,0,0,0.73416674,0.45857632,,,,0.27110863,0.19515736,
FXD - YOPWWGEY,69.333336,0,0,0.619851,0.28438532,,,,0.14481336,0.082087554,
FXD - YOPWWGEY,72.0,0,0,0.23426288,0.18351144,,,,0.13077112,0.21450414,
FXD - YOPWWGEY,74.66667,0,0,0.5198214,0.571445,,,,0.20974831,0.26382443,
FXD - YOPWWGEY,77.333336,0,0,0.21459323,0.07911903,,,,0.08817671,0.20731717,
FXD - YOPWWGEY,80.0,0,1,0.6808034,0.3183204,,,,0.23466992,0.024110787,
BGH - BKBKWA,11.0,1,0,0.4444638,0.11293149,,,,,0.0076937303,
BGH - BKBKWA,11.272727,0,0,0.76913035,0.9023811,,,,,0.2245473,
BGH - BKBKWA,11.545455,0,0,0.7905028,0.89284724,,,,,0.084723026,
BGH - BKBKWA,11.818182,0,0,0.3998832,0.31628555,,,,,0.28313524,
BGH - BKBKWA,12.090909,0,0,0.96797085,0.12947494,,,,,0.27645674,
BGH - BKBKWA,12.363636,0,0,0.9725245,0.935965,,,,,0.19209918,
BGH - BKBKWA,12.636364,0,0,0.591615,0.1806277,,,,,0.24258423,
BGH - BKBKWA,12.909091,0,0,0.7423226,0.65416026,,,,,0.2423563,
BGH - BKBKWA,13.181818,0,0,0.7059755,0.43409532,,,,,0.015887208,
BGH - BKBKWA,13.454546,0,0,0.16259521,0.41222197,,,,,0.04189579,
BGH - BKBKWA,13.727273,0,0,0.7811787,0.8214793,,,,,0.22907852,
BGH - BKBKWA,14.0,0,1,0.8039968,0.624637,,,,,0.028143954,
KIQ - OXQIHVXQYYJSWIV,21.0,1,0,0.502341,0.72364426,,,,0.24452487,,
KIQ - OXQIHVXQYYJSWIV,24.1,0,0,0.34178913,0.16110021,,,,0.09223383,,
KIQ - OXQIHVXQYYJSWIV,27.2,0,0,0.96046937,0.08048731,,,,0.21705018,,
KIQ - OXQIHVXQYYJSWIV,30.3,0,0,0.25340635,0.26023984,,,,0.22622871,,
KIQ - OXQIHVXQYYJSWIV,33.4,0,0,0.9566533,0.96249735,,,,0.13708799,,
KIQ - OXQIHVXQYYJSWIV,36.5,0,0,0.7299797,0.83822364,,,,0.16004175,,
KIQ - OXQIHVXQYYJSWIV,39.6,0,0,0.9016476,0.100649,,,,0.18827616,,
KIQ - OXQIHVXQYYJSWIV,42.699997,0,0,0.8316761,0.6308269,,,,0.025739055,,
KIQ - OXQIHVXQYYJSWIV,45.8,0,0,0.44527048,0.63294196,,,,0.26647788,,
KIQ - OXQIHVXQYYJSWIV,48.9,0,0,0.8099981,0.20656735,,,,0.26089495,,
KIQ - OXQIHVXQYYJSWIV,52.0,0,1,0.78917015,0.27666676,,,,0.045345705,,
SAV - XPDKFDOBY,13.0,1,0,0.97462,0.3730502,0.15009655,,0.08399674,0.2822677,,
SAV - XPDKFDOBY,23.5,0,0,0.7932451,0.29646206,0.10269288,,0.03943136,0.29161134,,
SAV - XPDKFDOBY,34.0,0,0,0.5063248,0.1402384,0.022431556,,0.30736494,0.095855854,,
SAV - XPDKFDOBY,44.5,0,0,0.27602243,0.41358167,0.09551576,,0.114015654,0.24514696,,
SAV - XPDKFDOBY,55.0,0,0,0.6141713,0.54063,0.13129789,,0.21232235,0.13624905,,
SAV - XPDKFDOBY,65.5,0,0,0.02978921,0.5912732,0.12850443,,0.24478213,0.11150636,,
SAV - XPDKFDOBY,76.0,0,0,0.83692753,0.85143965,0.27578914,,0.26152474,0.076324865,,
SAV - XPDKFDOBY,86.5,0,0,0.6527964,0.7304429,0.09754637,,0.23240128,0.28982413,,
SAV - XPDKFDOBY,97.0,0,1,0.6600456,0.29301667,0.03532322,,0.021320377,0.2948937,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,35.0,1,0,0.40101665,0.7785357,,0.25022855,,0.119834356,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,44.142857,0,0,0.20095664,0.6951117,,0.09462293,,0.29633236,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,53.285713,0,0,0.89686424,0.5087017,,0.30339953,,0.1801979,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,62.428574,0,0,0.7002665,0.8428299,,0.091450475,,0.07925114,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,71.57143,0,0,0.07621437,0.6041489,,0.25297564,,0.17883879,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,80.71429,0,0,0.8386318,0.6509984,,0.28385437,,0.15838328,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,89.85715,0,0,0.2676984,0.01364249,,0.10474488,,0.060168877,,
WCG - THEFRLWBTVDIQMNTWPDJXWERKBG,99.0,0,1,0.16506982,0.910479,,0.013766438,,0.18327701,,
XYM - QDUSYEEJQOYPVXFME,7.0,1,0,0.14353055,0.72722757,,,0.07844934,,0.048137736,
XYM - QDUSYEEJQOYPVXFME,11.538462,0,0,0.96191365,0.85485005,,,0.2898783,,0.29010642,
XYM - QDUSYEEJQOYPVXFME,16.076923,0,0,0.01470989,0.7454948,,,0.19957112,,0.19053957,
XYM - QDUSYEEJQOYPVXFME,20.615385,0,0,0.97211385,0.10619515,,,0.14361286,,0.232405,
XYM - QDUSYEEJQOYPVXFME,25.153847,0,0,0.531472,0.29869664,,,0.16089958,,0.11941332,
XYM - QDUSYEEJQOYPVXFME,29.692308,0,0,0.39345866,0.351627,,,0.006317906,,0.012063161,
XYM - QDUSYEEJQOYPVXFME,34.23077,0,0,0.8595759,0.8302393,,,0.15926072,,0.0065187924,
XYM - QDUSYEEJQOYPVXFME,38.769234,0,0,0.5929103,0.588949,,,0.20447,,0.25182104,
XYM - QDUSYEEJQOYPVXFME,43.307693,0,0,0.73141086,0.6915061,,,0.29628938,,0.114281416,
XYM - QDUSYEEJQOYPVXFME,47.846153,0,0,0.4852695,0.8924545,,,0.2390217,,0.28706843,
XYM - QDUSYEEJQOYPVXFME,52.384617,0,0,0.750656,0.8911319,,,0.09700291,,0.10397352,
XYM - QDUSYEEJQOYPVXFME,56.92308,0,0,0.30183774,0.3539645,,,0.25376472,,0.06335221,
XYM - QDUSYEEJQOYPVXFME,61.46154,0,0,0.3862666,0.717755,,,0.22302084,,0.03549693,
XYM - QDUSYEEJQOYPVXFME,66.0,0,1,0.22499019,0.67139024,,,0.27503234,,0.001149103,
LDH - AQEQTAHXFQRB,43.0,1,0,0.6750824,0.46399647,,,0.27597,,,
LDH - AQEQTAHXFQRB,44.53846,0,0,0.95613676,0.25068432,,,0.30585152,,,
LDH - AQEQTAHXFQRB,46.076923,0,0,0.4257748,0.85210747,,,0.08507617,,,
LDH - AQEQTAHXFQRB,47.615383,0,0,0.19759369,0.5256561,,,0.23435903,,,
LDH - AQEQTAHXFQRB,49.153847,0,0,0.4712991,0.3314473,,,0.07366745,,,
LDH - AQEQTAHXFQRB,50.692307,0,0,0.47702712,0.6782092,,,0.0069128536,,,
LDH - AQEQTAHXFQRB,52.23077,0,0,0.56131876,0.14753145,,,0.2266542,,,
LDH - AQEQTAHXFQRB,53.76923,0,0,0.8036439,0.13351059,,,0.08520249,,,
LDH - AQEQTAHXFQRB,55.307693,0,0,0.6684484,0.12592882,,,0.08674407,,,
LDH - AQEQTAHXFQRB,56.846153,0,0,0.1739431,0.23332644,,,0.23487248,,,
LDH - AQEQTAHXFQRB,58.384617,0,0,0.9548398,0.7808298,,,0.28213498,,,
LDH - AQEQTAHXFQRB,59.923077,0,0,0.17465675,0.16015708,,,0.08004987,,,
LDH - AQEQTAHXFQRB,61.46154,0,0,0.21988952,0.08026898,,,0.051137786,,,
LDH - AQEQTAHXFQRB,63.0,0,1,0.4022162,0.6316908,,,0.29548085,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,97.0,1,0,0.9493118,0.43807143,,0.062856525,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,97.61539,0,0,0.48705512,0.24322116,,0.0013974681,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,98.23077,0,0,0.7283141,0.45808154,,0.06154554,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,98.84615,0,0,0.7080093,0.32306576,,0.16438498,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,99.46154,0,0,0.5720181,0.3140332,,0.25509763,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,100.07692,0,0,0.5271181,0.91973495,,0.00382049,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,100.69231,0,0,0.3057381,0.69052404,,0.24265231,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,101.30769,0,0,0.8557601,0.7974993,,0.29469413,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,101.92308,0,0,0.13804352,0.70427823,,0.20131096,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,102.53846,0,0,0.29777074,0.5092099,,0.2388224,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,103.15385,0,0,0.9304879,0.34236515,,0.10960406,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,103.76923,0,0,0.06582028,0.38052493,,0.22558892,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,104.38461,0,0,0.982872,0.5091953,,0.18945166,,,,
VKI - TJKGAEHYFMGFHBEOUSEPJME,105.0,0,1,0.20850682,0.051109433,,0.23558377,,,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,96.0,1,0,0.62785333,0.42161006,,0.28518784,0.008624364,0.16205323,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,96.875,0,0,0.63926953,0.5615365,,0.061904173,0.24084868,0.23885608,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,97.75,0,0,0.3847484,0.5273838,,0.23239195,0.13169393,0.28404552,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,98.625,0,0,0.776275,0.95077556,,0.14292665,0.27456555,0.18895456,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,99.5,0,0,0.9544207,0.92767054,,0.09431455,0.22195911,0.030986704,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,100.375,0,0,0.7244425,0.9888213,,0.25863785,0.08274406,0.18662496,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,101.25,0,0,0.7971025,0.58227044,,0.041389633,0.20925006,0.0729333,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,102.125,0,0,0.23749012,0.7717255,,0.15268531,0.31228548,0.11549421,,
MJP - MHXVMSYRLMWOKMVSTVAPEEGQ,103.0,0,1,0.4128868,0.9388733,,0.2389954,0.22494927,0.16287312,,
USW - HUDUAMBJDHWSJGXHNJMTDG,50.0,1,0,0.17798966,0.32134312,0.07477503,0.2125419,,0.26433414,0.24127229,
USW - HUDUAMBJDHWSJGXHNJMTDG,53.727272,0,0,0.125785,0.29819,0.07123494,0.0011584163,,0.1407153,0.05961934,
USW - HUDUAMBJDHWSJGXHNJMTDG,57.454544,0,0,0.86641717,0.43049312,0.13669409,0.15370138,,0.10342203,0.27615148,
USW - HUDUAMBJDHWSJGXHNJMTDG,61.181816,0,0,0.99902683,0.9323875,0.28132883,0.103658065,,0.09906687,0.19342148,
USW - HUDUAMBJDHWSJGXHNJMTDG,64.90909,0,0,0.653029,0.50478107,0.19517908,0.15393025,,0.15719649,0.06534994,
USW - HUDUAMBJDHWSJGXHNJMTDG,68.63637,0,0,0.14157814,0.889401,0.291809,0.27655816,,0.18707201,0.089800864,
USW - HUDUAMBJDHWSJGXHNJMTDG,72.36363,0,0,0.7754018,0.47486562,0.12418214,0.07473063,,0.051461905,0.22180519,
USW - HUDUAMBJDHWSJGXHNJMTDG,76.09091,0,0,0.2636991,0.48631823,0.031940714,0.107608214,,0.149879,0.038206764,
USW - HUDUAMBJDHWSJGXHNJMTDG,79.818184,0,0,0.75324947,0.89209896,0.16194834,0.21105184,,0.15087052,0.27183843,
USW - HUDUAMBJDHWSJGXHNJMTDG,83.545456,0,0,0.8498859,0.8823796,0.053866282,0.16664682,,0.22403073,0.09641331,
USW - HUDUAMBJDHWSJGXHNJMTDG,87.27273,0,0,0.09787643,0.092731774,0.105937645,0.075446405,,0.05862454,0.04288247,
USW - HUDUAMBJDHWSJGXHNJMTDG,91.0,0,1,0.87006396,0.6162455,0.18020916,0.22826838,,0.09261249,0.11285134,
PIQ - VDULFRVJUYTTEMNHRPUPN,98.0,1,0,0.535181,0.4752987,,0.07391663,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,100.14286,0,0,0.5206718,0.68849385,,0.13035826,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,102.28571,0,0,0.5785534,0.49666172,,0.08529669,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,104.42857,0,0,0.68782085,0.33471942,,0.014251508,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,106.57143,0,0,0.7561934,0.6181486,,0.024218522,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,108.71429,0,0,0.1267361,0.34727454,,0.24993637,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,110.85714,0,0,0.12898421,0.61669123,,0.09058237,,,,
PIQ - VDULFRVJUYTTEMNHRPUPN,113.0,0,1,0.7280921,0.6408862,,0.16643389,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,6.0,1,0,0.007593572,0.8867884,0.1505118,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,16.166668,0,0,0.46553487,0.8471539,0.0013682619,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,26.333334,0,0,0.101156116,0.31138456,0.14736795,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,36.5,0,0,0.12089282,0.78404945,0.10921661,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,46.666668,0,0,0.7028162,0.42971903,0.19514254,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,56.833336,0,0,0.3820082,0.13375741,0.043244045,,,,,
OUU - BDXVUDQCSMITSKPXEATKVIRJWORD,67.0,0,1,0.79621804,0.33520752,0.16939566,,,,,
LWO - TUWHYMWRMOGXCLEMNCMMPH,17.0,1,0,0.044454813,0.9825331,0.06451961,,0.0732974,0.1900795,0.17262417,
LWO - TUWHYMWRMOGXCLEMNCMMPH,33.666664,0,0,0.3977586,0.19629699,0.18313292,,0.057927463,0.16392349,0.18416537,
LWO - TUWHYMWRMOGXCLEMNCMMPH,50.333332,0,0,0.33523053,0.6999279,0.29469737,,0.19307332,0.1254824,0.051595196,
LWO - TUWHYMWRMOGXCLEMNCMMPH,67.0,0,1,0.4299649,0.23976713,0.1685474,,0.0826589,0.064841,0.064629704,
RHR - EAKMEJNOKBYBJHFMJQOH,38.0,1,0,0.1016736,0.24616092,,,,0.12026051,,
RHR - EAKMEJNOKBYBJHFMJQOH,41.5,0,0,0.44600594,0.068379164,,,,0.065601304,,
RHR - EAKMEJNOKBYBJHFMJQOH,45.0,0,0,0.78851134,0.5816392,,,,0.3028529,,
RHR - EAKMEJNOKBYBJHFMJQOH,48.5,0,0,0.14735347,0.7571699,,,,0.28234267,,
RHR - EAKMEJNOKBYBJHFMJQOH,52.0,0,0,0.22754252,0.4269507,,,,0.19044878,,
RHR - EAKMEJNOKBYBJHFMJQOH,55.5,0,0,0.41390306,0.69421256,,,,0.038647857,,
RHR - EAKMEJNOKBYBJHFMJQOH,59.0,0,0,0.9174358,0.8466741,,,,0.16326049,,
RHR - EAKMEJNOKBYBJHFMJQOH,62.5,0,0,0.8218723,0.6216942,,,,0.23548171,,
RHR - EAKMEJNOKBYBJHFMJQOH,66.0,0,0,0.80919224,0.6085363,,,,0.19461349,,
RHR - EAKMEJNOKBYBJHFMJQOH,69.5,0,0,0.42056,0.21066493,,,,0.27804616,,
RHR - EAKMEJNOKBYBJHFMJQOH,73.0,0,0,0.360857,0.017362893,,,,0.08372575,,
RHR - EAKMEJNOKBYBJHFMJQOH,76.5,0,0,0.3121925,0.8764952,,,,0.021393988,,
RHR - EAKMEJNOKBYBJHFMJQOH,80.0,0,0,0.16902626,0.037123322,,,,0.050260108,,
RHR - EAKMEJNOKBYBJHFMJQOH,83.5,0,0,0.43254083,0.70068026,,,,0.17171156,,
RHR - EAKMEJNOKBYBJHFMJQOH,87.0,0,1,0.54546475,0.33196032,,,,0.3043603,,
TFO - OBUVFNOP,64.0,1,0,0.25291508,0.26201904,0.20145349,,0.2942902,,0.19621386,
TFO - OBUVFNOP,70.5,0,0,0.16982007,0.17783993,0.112931654,,0.07450286,,0.20703562,
TFO - OBUVFNOP,77.0,0,0,0.32695365,0.3538733,0.17958078,,0.2411849,,0.16679037,
TFO - OBUVFNOP,83.5,0,0,0.15957952,0.67089087,0.0094464235,,0.2068677,,0.09183481,
TFO - OBUVFNOP,90.0,0,0,0.109491765,0.28057706,0.10060431,,0.1381369,,0.08964922,
TFO - OBUVFNOP,96.5,0,0,0.51925707,0.12725586,0.15022011,,0.286209,,0.075584814,
TFO - OBUVFNOP,103.0,0,1,0.5601456,0.47321194,0.044568833,,0.20129701,,0.045852456,
HQB - FFNSLWSJGDITVCD,44.0,1,0,0.36145484,0.2508794,0.22044155,0.021525323,,,0.21589193,
HQB - FFNSLWSJGDITVCD,49.2,0,0,0.65500915,0.70107996,0.15338999,0.25872055,,,0.039114542,
HQB - FFNSLWSJGDITVCD,54.4,0,0,0.95769876,0.6351693,0.17092197,0.052670017,,,0.16774145,
HQB - FFNSLWSJGDITVCD,59.6,0,0,0.45579618,0.23255819,0.05695468,0.11859022,,,0.28189588,
HQB - FFNSLWSJGDITVCD,64.8,0,0,0.7133264,0.5365748,0.24303675,0.31056163,,,0.1113805,
HQB - FFNSLWSJGDITVCD,70.0,0,0,0.81103575,0.9776085,0.13943154,0.20634718,,,0.021070186,
HQB - FFNSLWSJGDITVCD,75.2,0,0,0.70523304,0.8429671,0.1288011,0.124087,,,0.011614412,
HQB - FFNSLWSJGDITVCD,80.399994,0,0,0.38482153,0.1367327,0.08316165,0.2772527,,,0.07913375,
HQB - FFNSLWSJGDITVCD,85.6,0,0,0.20690465,0.89786613,0.13032542,0.024331883,,,0.062486716,
HQB - FFNSLWSJGDITVCD,90.8,0,0,0.023152709,0.11935699,0.23322517,0.13776638,,,0.10873608,
HQB - FFNSLWSJGDITVCD,96.0,0,1,0.994845,0.26116776,0.26188952,0.06054435,,,0.09154707,
MUB - FLBXVXSNBYVQXYHLUSMFN,97.0,1,0,0.6959314,0.03981352,0.07150423,0.17791417,0.05210297,,0.07243052,
MUB - FLBXVXSNBYVQXYHLUSMFN,101.4,0,0,0.020444512,0.047565103,0.21748912,0.26298058,0.25030726,,0.005915854,
MUB - FLBXVXSNBYVQXYHLUSMFN,105.8,0,0,0.69048756,0.15630716,0.041881315,0.18723369,0.3117815,,0.13602793,
MUB - FLBXVXSNBYVQXYHLUSMFN,110.2,0,0,0.5876828,0.80449283,0.16920371,0.02550751,0.20284292,,0.004661083,
MUB - FLBXVXSNBYVQXYHLUSMFN,114.6,0,0,0.6533457,0.42969126,0.25663254,0.04040839,0.24350506,,0.02489673,
MUB - FLBXVXSNBYVQXYHLUSMFN,119.0,0,1,0.5731296,0.1855762,0.31148273,0.12946469,0.13361035,,0.25398013,
IEK - BEOQSMLMMQNTWBONVHH,40.0,1,0,0.777785,0.15358686,,,,0.108647436,,
IEK - BEOQSMLMMQNTWBONVHH,46.666668,0,0,0.6646527,0.5402587,,,,0.0818675,,
IEK - BEOQSMLMMQNTWBONVHH,53.333332,0,0,0.993687,0.019134343,,,,0.15664893,,
IEK - BEOQSMLMMQNTWBONVHH,60.0,0,0,0.16252476,0.174546,,,,0.079406165,,
IEK - BEOQSMLMMQNTWBONVHH,66.666664,0,0,0.90536326,0.64709437,,,,0.016764998,,
IEK - BEOQSMLMMQNTWBONVHH,73.33333,0,0,0.16435409,0.6263099,,,,0.08844074,,
IEK - BEOQSMLMMQNTWBONVHH,80.0,0,0,0.697984,0.60674524,,,,0.02953196,,
IEK - BEOQSMLMMQNTWBONVHH,86.666664,0,0,0.4415285,0.47112435,,,,0.13933894,,
IEK - BEOQSMLMMQNTWBONVHH,93.33333,0,0,0.94188756,0.8168561,,,,0.22153038,,
IEK - BEOQSMLMMQNTWBONVHH,100.0,0,1,0.10626179,0.1203984,,,,0.1582931,,
